asset,time,CapMVRVCur
btc,2019-11-26T00:00:00.000000000Z,1.26841696
btc,2019-11-27T00:00:00.000000000Z,1.33297166
btc,2019-11-28T00:00:00.000000000Z,1.31736129
btc,2019-11-29T00:00:00.000000000Z,1.37249236
btc,2019-11-30T00:00:00.000000000Z,1.33947241
btc,2019-12-01T00:00:00.000000000Z,1.31531292
btc,2019-12-02T00:00:00.000000000Z,1.29871273
btc,2019-12-03T00:00:00.000000000Z,1.29767248
btc,2019-12-04T00:00:00.000000000Z,1.28246605
btc,2019-12-05T00:00:00.000000000Z,1.31656246
btc,2019-12-06T00:00:00.000000000Z,1.34019312
btc,2019-12-07T00:00:00.000000000Z,1.33632666
btc,2019-12-08T00:00:00.000000000Z,1.33937263
btc,2019-12-09T00:00:00.000000000Z,1.30638835
btc,2019-12-10T00:00:00.000000000Z,1.28784015
btc,2019-12-11T00:00:00.000000000Z,1.28292787
btc,2019-12-12T00:00:00.000000000Z,1.28218893
btc,2019-12-13T00:00:00.000000000Z,1.29164777
btc,2019-12-14T00:00:00.000000000Z,1.26106197
btc,2019-12-15T00:00:00.000000000Z,1.26826677
btc,2019-12-16T00:00:00.000000000Z,1.22841184
btc,2019-12-17T00:00:00.000000000Z,1.18120445
btc,2019-12-18T00:00:00.000000000Z,1.30300236
btc,2019-12-19T00:00:00.000000000Z,1.27839546
btc,2019-12-20T00:00:00.000000000Z,1.28507153
btc,2019-12-21T00:00:00.000000000Z,1.27731542
btc,2019-12-22T00:00:00.000000000Z,1.33772206
btc,2019-12-23T00:00:00.000000000Z,1.30974111
btc,2019-12-24T00:00:00.000000000Z,1.29430833
btc,2019-12-25T00:00:00.000000000Z,1.28852354
btc,2019-12-26T00:00:00.000000000Z,1.28945009
btc,2019-12-27T00:00:00.000000000Z,1.29743017
btc,2019-12-28T00:00:00.000000000Z,1.30991222
btc,2019-12-29T00:00:00.000000000Z,1.32663778
btc,2019-12-30T00:00:00.000000000Z,1.29751611
btc,2019-12-31T00:00:00.000000000Z,1.28681852
btc,2020-01-01T00:00:00.000000000Z,1.28743526
btc,2020-01-02T00:00:00.000000000Z,1.24755453
btc,2020-01-03T00:00:00.000000000Z,1.31328518
btc,2020-01-04T00:00:00.000000000Z,1.31850725
btc,2020-01-05T00:00:00.000000000Z,1.31891454
btc,2020-01-06T00:00:00.000000000Z,1.39343235
btc,2020-01-07T00:00:00.000000000Z,1.45871525
btc,2020-01-08T00:00:00.000000000Z,1.44434936
btc,2020-01-09T00:00:00.000000000Z,1.40023893
btc,2020-01-10T00:00:00.000000000Z,1.45520178
btc,2020-01-11T00:00:00.000000000Z,1.43755242
btc,2020-01-12T00:00:00.000000000Z,1.46084233
btc,2020-01-13T00:00:00.000000000Z,1.45276596
btc,2020-01-14T00:00:00.000000000Z,1.57463765
btc,2020-01-15T00:00:00.000000000Z,1.56868373
btc,2020-01-16T00:00:00.000000000Z,1.55078627
btc,2020-01-17T00:00:00.000000000Z,1.58368313
btc,2020-01-18T00:00:00.000000000Z,1.58583813
btc,2020-01-19T00:00:00.000000000Z,1.54314165
btc,2020-01-20T00:00:00.000000000Z,1.53413892
btc,2020-01-21T00:00:00.000000000Z,1.5503965
btc,2020-01-22T00:00:00.000000000Z,1.53544323
btc,2020-01-23T00:00:00.000000000Z,1.48547764
btc,2020-01-24T00:00:00.000000000Z,1.49494018
btc,2020-01-25T00:00:00.000000000Z,1.4807681
btc,2020-01-26T00:00:00.000000000Z,1.52095733
btc,2020-01-27T00:00:00.000000000Z,1.5779271
btc,2020-01-28T00:00:00.000000000Z,1.64585254
btc,2020-01-29T00:00:00.000000000Z,1.64528656
btc,2020-01-30T00:00:00.000000000Z,1.67702648
btc,2020-01-31T00:00:00.000000000Z,1.64732688
btc,2020-02-01T00:00:00.000000000Z,1.650978
btc,2020-02-02T00:00:00.000000000Z,1.64356756
btc,2020-02-03T00:00:00.000000000Z,1.6319591
btc,2020-02-04T00:00:00.000000000Z,1.61069803
btc,2020-02-05T00:00:00.000000000Z,1.69086813
btc,2020-02-06T00:00:00.000000000Z,1.70571675
btc,2020-02-07T00:00:00.000000000Z,1.7097118
btc,2020-02-08T00:00:00.000000000Z,1.72664271
btc,2020-02-09T00:00:00.000000000Z,1.76640757
btc,2020-02-10T00:00:00.000000000Z,1.71346985
btc,2020-02-11T00:00:00.000000000Z,1.7792319
btc,2020-02-12T00:00:00.000000000Z,1.79208365
btc,2020-02-13T00:00:00.000000000Z,1.76851563
btc,2020-02-14T00:00:00.000000000Z,1.7883096
btc,2020-02-15T00:00:00.000000000Z,1.71075719
btc,2020-02-16T00:00:00.000000000Z,1.71695434
btc,2020-02-17T00:00:00.000000000Z,1.67061779
btc,2020-02-18T00:00:00.000000000Z,1.75425426
btc,2020-02-19T00:00:00.000000000Z,1.65794069
btc,2020-02-20T00:00:00.000000000Z,1.65435215
btc,2020-02-21T00:00:00.000000000Z,1.66881312
btc,2020-02-22T00:00:00.000000000Z,1.66379813
btc,2020-02-23T00:00:00.000000000Z,1.71384131
btc,2020-02-24T00:00:00.000000000Z,1.65765413
btc,2020-02-25T00:00:00.000000000Z,1.60369037
btc,2020-02-26T00:00:00.000000000Z,1.51151916
btc,2020-02-27T00:00:00.000000000Z,1.50901158
btc,2020-02-28T00:00:00.000000000Z,1.50435395
btc,2020-02-29T00:00:00.000000000Z,1.47581569
btc,2020-03-01T00:00:00.000000000Z,1.46928146
btc,2020-03-02T00:00:00.000000000Z,1.53109223
btc,2020-03-03T00:00:00.000000000Z,1.50704354
btc,2020-03-04T00:00:00.000000000Z,1.50859699
btc,2020-03-05T00:00:00.000000000Z,1.56090164
btc,2020-03-06T00:00:00.000000000Z,1.57478419
btc,2020-03-07T00:00:00.000000000Z,1.53210003
btc,2020-03-08T00:00:00.000000000Z,1.39731984
btc,2020-03-09T00:00:00.000000000Z,1.36296685
btc,2020-03-10T00:00:00.000000000Z,1.3667676
btc,2020-03-11T00:00:00.000000000Z,1.37532279
btc,2020-03-12T00:00:00.000000000Z,0.87746909
btc,2020-03-13T00:00:00.000000000Z,1.00230839
btc,2020-03-14T00:00:00.000000000Z,0.91943052
btc,2020-03-15T00:00:00.000000000Z,0.9586443
btc,2020-03-16T00:00:00.000000000Z,0.9005596
btc,2020-03-17T00:00:00.000000000Z,0.97465625
btc,2020-03-18T00:00:00.000000000Z,0.97098752
btc,2020-03-19T00:00:00.000000000Z,1.11612479
btc,2020-03-20T00:00:00.000000000Z,1.11275432
btc,2020-03-21T00:00:00.000000000Z,1.11317824
btc,2020-03-22T00:00:00.000000000Z,1.05120625
btc,2020-03-23T00:00:00.000000000Z,1.16908967
btc,2020-03-24T00:00:00.000000000Z,1.21902362
btc,2020-03-25T00:00:00.000000000Z,1.20405859
btc,2020-03-26T00:00:00.000000000Z,1.21539093
btc,2020-03-27T00:00:00.000000000Z,1.168733
btc,2020-03-28T00:00:00.000000000Z,1.12273873
btc,2020-03-29T00:00:00.000000000Z,1.06488351
btc,2020-03-30T00:00:00.000000000Z,1.16111925
btc,2020-03-31T00:00:00.000000000Z,1.16086021
btc,2020-04-01T00:00:00.000000000Z,1.20232747
btc,2020-04-02T00:00:00.000000000Z,1.2293196
btc,2020-04-03T00:00:00.000000000Z,1.22207588
btc,2020-04-04T00:00:00.000000000Z,1.24154011
btc,2020-04-05T00:00:00.000000000Z,1.22896481
btc,2020-04-06T00:00:00.000000000Z,1.31870276
btc,2020-04-07T00:00:00.000000000Z,1.29919781
btc,2020-04-08T00:00:00.000000000Z,1.33180003
btc,2020-04-09T00:00:00.000000000Z,1.3184332
btc,2020-04-10T00:00:00.000000000Z,1.24393645
btc,2020-04-11T00:00:00.000000000Z,1.24828502
btc,2020-04-12T00:00:00.000000000Z,1.26554137
btc,2020-04-13T00:00:00.000000000Z,1.24500204
btc,2020-04-14T00:00:00.000000000Z,1.24727346
btc,2020-04-15T00:00:00.000000000Z,1.20252464
btc,2020-04-16T00:00:00.000000000Z,1.29329091
btc,2020-04-17T00:00:00.000000000Z,1.28483033
btc,2020-04-18T00:00:00.000000000Z,1.31739282
btc,2020-04-19T00:00:00.000000000Z,1.29699559
btc,2020-04-20T00:00:00.000000000Z,1.24397211
btc,2020-04-21T00:00:00.000000000Z,1.2473842
btc,2020-04-22T00:00:00.000000000Z,1.29301523
btc,2020-04-23T00:00:00.000000000Z,1.35798226
btc,2020-04-24T00:00:00.000000000Z,1.3603772
btc,2020-04-25T00:00:00.000000000Z,1.36573263
btc,2020-04-26T00:00:00.000000000Z,1.39182404
btc,2020-04-27T00:00:00.000000000Z,1.40592618
btc,2020-04-28T00:00:00.000000000Z,1.40416612
btc,2020-04-29T00:00:00.000000000Z,1.57124906
btc,2020-04-30T00:00:00.000000000Z,1.54783671
btc,2020-05-01T00:00:00.000000000Z,1.58149669
btc,2020-05-02T00:00:00.000000000Z,1.60183196
btc,2020-05-03T00:00:00.000000000Z,1.58639791
btc,2020-05-04T00:00:00.000000000Z,1.58241067
btc,2020-05-05T00:00:00.000000000Z,1.59959352
btc,2020-05-06T00:00:00.000000000Z,1.64574813
btc,2020-05-07T00:00:00.000000000Z,1.76246608
btc,2020-05-08T00:00:00.000000000Z,1.73504927
btc,2020-05-09T00:00:00.000000000Z,1.68527866
btc,2020-05-10T00:00:00.000000000Z,1.53444392
btc,2020-05-11T00:00:00.000000000Z,1.51427708
btc,2020-05-12T00:00:00.000000000Z,1.55398556
btc,2020-05-13T00:00:00.000000000Z,1.64026769
btc,2020-05-14T00:00:00.000000000Z,1.72149026
btc,2020-05-15T00:00:00.000000000Z,1.63770129
btc,2020-05-16T00:00:00.000000000Z,1.64923495
btc,2020-05-17T00:00:00.000000000Z,1.69855053
btc,2020-05-18T00:00:00.000000000Z,1.7030904
btc,2020-05-19T00:00:00.000000000Z,1.70545218
btc,2020-05-20T00:00:00.000000000Z,1.66337697
btc,2020-05-21T00:00:00.000000000Z,1.58611169
btc,2020-05-22T00:00:00.000000000Z,1.60231403
btc,2020-05-23T00:00:00.000000000Z,1.60568496
btc,2020-05-24T00:00:00.000000000Z,1.54008682
btc,2020-05-25T00:00:00.000000000Z,1.55903037
btc,2020-05-26T00:00:00.000000000Z,1.54624899
btc,2020-05-27T00:00:00.000000000Z,1.60359036
btc,2020-05-28T00:00:00.000000000Z,1.67222784
btc,2020-05-29T00:00:00.000000000Z,1.64770853
btc,2020-05-30T00:00:00.000000000Z,1.69215433
btc,2020-05-31T00:00:00.000000000Z,1.64704955
btc,2020-06-01T00:00:00.000000000Z,1.77456298
btc,2020-06-02T00:00:00.000000000Z,1.65555855
btc,2020-06-03T00:00:00.000000000Z,1.67699652
btc,2020-06-04T00:00:00.000000000Z,1.70498933
btc,2020-06-05T00:00:00.000000000Z,1.67491159
btc,2020-06-06T00:00:00.000000000Z,1.67895972
btc,2020-06-07T00:00:00.000000000Z,1.69210512
btc,2020-06-08T00:00:00.000000000Z,1.6929366
btc,2020-06-09T00:00:00.000000000Z,1.69357425
btc,2020-06-10T00:00:00.000000000Z,1.71128591
btc,2020-06-11T00:00:00.000000000Z,1.60651966
btc,2020-06-12T00:00:00.000000000Z,1.63695561
btc,2020-06-13T00:00:00.000000000Z,1.63756141
btc,2020-06-14T00:00:00.000000000Z,1.61687359
btc,2020-06-15T00:00:00.000000000Z,1.63326898
btc,2020-06-16T00:00:00.000000000Z,1.64602728
btc,2020-06-17T00:00:00.000000000Z,1.63347313
btc,2020-06-18T00:00:00.000000000Z,1.61930293
btc,2020-06-19T00:00:00.000000000Z,1.601515
btc,2020-06-20T00:00:00.000000000Z,1.61343538
btc,2020-06-21T00:00:00.000000000Z,1.6005863
btc,2020-06-22T00:00:00.000000000Z,1.66795041
btc,2020-06-23T00:00:00.000000000Z,1.65453862
btc,2020-06-24T00:00:00.000000000Z,1.60043802
btc,2020-06-25T00:00:00.000000000Z,1.59283584
btc,2020-06-26T00:00:00.000000000Z,1.57369557
btc,2020-06-27T00:00:00.000000000Z,1.5467905
btc,2020-06-28T00:00:00.000000000Z,1.56486434
btc,2020-06-29T00:00:00.000000000Z,1.57752462
btc,2020-06-30T00:00:00.000000000Z,1.56990039
btc,2020-07-01T00:00:00.000000000Z,1.5861884
btc,2020-07-02T00:00:00.000000000Z,1.56106575
btc,2020-07-03T00:00:00.000000000Z,1.5561961
btc,2020-07-04T00:00:00.000000000Z,1.56620843
btc,2020-07-05T00:00:00.000000000Z,1.55815127
btc,2020-07-06T00:00:00.000000000Z,1.60183713
btc,2020-07-07T00:00:00.000000000Z,1.58667765
btc,2020-07-08T00:00:00.000000000Z,1.61561301
btc,2020-07-09T00:00:00.000000000Z,1.58050888
btc,2020-07-10T00:00:00.000000000Z,1.58940706
btc,2020-07-11T00:00:00.000000000Z,1.58104284
btc,2020-07-12T00:00:00.000000000Z,1.58969582
btc,2020-07-13T00:00:00.000000000Z,1.58057885
btc,2020-07-14T00:00:00.000000000Z,1.58381858
btc,2020-07-15T00:00:00.000000000Z,1.57234112
btc,2020-07-16T00:00:00.000000000Z,1.56130786
btc,2020-07-17T00:00:00.000000000Z,1.56536628
btc,2020-07-18T00:00:00.000000000Z,1.56854068
btc,2020-07-19T00:00:00.000000000Z,1.57544863
btc,2020-07-20T00:00:00.000000000Z,1.56656719
btc,2020-07-21T00:00:00.000000000Z,1.6036542
btc,2020-07-22T00:00:00.000000000Z,1.62670582
btc,2020-07-23T00:00:00.000000000Z,1.6387837
btc,2020-07-24T00:00:00.000000000Z,1.62771038
btc,2020-07-25T00:00:00.000000000Z,1.6530963
btc,2020-07-26T00:00:00.000000000Z,1.69125357
btc,2020-07-27T00:00:00.000000000Z,1.87222939
btc,2020-07-28T00:00:00.000000000Z,1.84950049
btc,2020-07-29T00:00:00.000000000Z,1.87484925
btc,2020-07-30T00:00:00.000000000Z,1.87475515
btc,2020-07-31T00:00:00.000000000Z,1.90517626
btc,2020-08-01T00:00:00.000000000Z,1.97908671
btc,2020-08-02T00:00:00.000000000Z,1.8599879
btc,2020-08-03T00:00:00.000000000Z,1.87772343
btc,2020-08-04T00:00:00.000000000Z,1.87038652
btc,2020-08-05T00:00:00.000000000Z,1.95126913
btc,2020-08-06T00:00:00.000000000Z,1.95155359
btc,2020-08-07T00:00:00.000000000Z,1.91764781
btc,2020-08-08T00:00:00.000000000Z,1.93742923
btc,2020-08-09T00:00:00.000000000Z,1.92470744
btc,2020-08-10T00:00:00.000000000Z,1.95320633
btc,2020-08-11T00:00:00.000000000Z,1.87194792
btc,2020-08-12T00:00:00.000000000Z,1.89982911
btc,2020-08-13T00:00:00.000000000Z,1.92924287
btc,2020-08-14T00:00:00.000000000Z,1.9265623
btc,2020-08-15T00:00:00.000000000Z,1.93989709
btc,2020-08-16T00:00:00.000000000Z,1.94366153
btc,2020-08-17T00:00:00.000000000Z,2.00437877
btc,2020-08-18T00:00:00.000000000Z,1.95013602
btc,2020-08-19T00:00:00.000000000Z,1.90751141
btc,2020-08-20T00:00:00.000000000Z,1.92666487
btc,2020-08-21T00:00:00.000000000Z,1.86965642
btc,2020-08-22T00:00:00.000000000Z,1.89433444
btc,2020-08-23T00:00:00.000000000Z,1.89095764
btc,2020-08-24T00:00:00.000000000Z,1.90603293
btc,2020-08-25T00:00:00.000000000Z,1.83853818
btc,2020-08-26T00:00:00.000000000Z,1.8556766
btc,2020-08-27T00:00:00.000000000Z,1.82960462
btc,2020-08-28T00:00:00.000000000Z,1.86186629
btc,2020-08-29T00:00:00.000000000Z,1.85563351
btc,2020-08-30T00:00:00.000000000Z,1.88762446
btc,2020-08-31T00:00:00.000000000Z,1.88187726
btc,2020-09-01T00:00:00.000000000Z,1.92471346
btc,2020-09-02T00:00:00.000000000Z,1.83478767
btc,2020-09-03T00:00:00.000000000Z,1.65212902
btc,2020-09-04T00:00:00.000000000Z,1.68560929
btc,2020-09-05T00:00:00.000000000Z,1.63131545
btc,2020-09-06T00:00:00.000000000Z,1.65140122
btc,2020-09-07T00:00:00.000000000Z,1.67005527
btc,2020-09-08T00:00:00.000000000Z,1.62894233
btc,2020-09-09T00:00:00.000000000Z,1.64757745
btc,2020-09-10T00:00:00.000000000Z,1.66531058
btc,2020-09-11T00:00:00.000000000Z,1.67381361
btc,2020-09-12T00:00:00.000000000Z,1.68190081
btc,2020-09-13T00:00:00.000000000Z,1.66341746
btc,2020-09-14T00:00:00.000000000Z,1.71735678
btc,2020-09-15T00:00:00.000000000Z,1.7348274
btc,2020-09-16T00:00:00.000000000Z,1.76292263
btc,2020-09-17T00:00:00.000000000Z,1.75667708
btc,2020-09-18T00:00:00.000000000Z,1.75269523
btc,2020-09-19T00:00:00.000000000Z,1.77573693
btc,2020-09-20T00:00:00.000000000Z,1.75066035
btc,2020-09-21T00:00:00.000000000Z,1.67690819
btc,2020-09-22T00:00:00.000000000Z,1.68568673
btc,2020-09-23T00:00:00.000000000Z,1.64062817
btc,2020-09-24T00:00:00.000000000Z,1.72053475
btc,2020-09-25T00:00:00.000000000Z,1.71066582
btc,2020-09-26T00:00:00.000000000Z,1.71935636
btc,2020-09-27T00:00:00.000000000Z,1.72167524
btc,2020-09-28T00:00:00.000000000Z,1.71621999
btc,2020-09-29T00:00:00.000000000Z,1.73140353
btc,2020-09-30T00:00:00.000000000Z,1.71995233
btc,2020-10-01T00:00:00.000000000Z,1.69356781
btc,2020-10-02T00:00:00.000000000Z,1.68748627
btc,2020-10-03T00:00:00.000000000Z,1.68506329
btc,2020-10-04T00:00:00.000000000Z,1.70216949
btc,2020-10-05T00:00:00.000000000Z,1.71835152
btc,2020-10-06T00:00:00.000000000Z,1.69012311
btc,2020-10-07T00:00:00.000000000Z,1.70039927
btc,2020-10-08T00:00:00.000000000Z,1.73638098
btc,2020-10-09T00:00:00.000000000Z,1.76179817
btc,2020-10-10T00:00:00.000000000Z,1.79700041
btc,2020-10-11T00:00:00.000000000Z,1.80770338
btc,2020-10-12T00:00:00.000000000Z,1.83284911
btc,2020-10-13T00:00:00.000000000Z,1.81348383
btc,2020-10-14T00:00:00.000000000Z,1.80880169
btc,2020-10-15T00:00:00.000000000Z,1.82050458
btc,2020-10-16T00:00:00.000000000Z,1.7940757
btc,2020-10-17T00:00:00.000000000Z,1.79732641
btc,2020-10-18T00:00:00.000000000Z,1.81665683
btc,2020-10-19T00:00:00.000000000Z,1.85166488
btc,2020-10-20T00:00:00.000000000Z,1.87699868
btc,2020-10-21T00:00:00.000000000Z,2.013415
btc,2020-10-22T00:00:00.000000000Z,2.02018679
btc,2020-10-23T00:00:00.000000000Z,2.00849858
btc,2020-10-24T00:00:00.000000000Z,2.02902772
btc,2020-10-25T00:00:00.000000000Z,2.01568826
btc,2020-10-26T00:00:00.000000000Z,2.01954164
btc,2020-10-27T00:00:00.000000000Z,2.10370037
btc,2020-10-28T00:00:00.000000000Z,2.04049323
btc,2020-10-29T00:00:00.000000000Z,2.06357066
btc,2020-10-30T00:00:00.000000000Z,2.0801745
btc,2020-10-31T00:00:00.000000000Z,2.10747626
btc,2020-11-01T00:00:00.000000000Z,2.09316771
btc,2020-11-02T00:00:00.000000000Z,2.06586073
btc,2020-11-03T00:00:00.000000000Z,2.09497527
btc,2020-11-04T00:00:00.000000000Z,2.10823433
btc,2020-11-05T00:00:00.000000000Z,2.30749272
btc,2020-11-06T00:00:00.000000000Z,2.29919169
btc,2020-11-07T00:00:00.000000000Z,2.18711473
btc,2020-11-08T00:00:00.000000000Z,2.26976446
btc,2020-11-09T00:00:00.000000000Z,2.23751677
btc,2020-11-10T00:00:00.000000000Z,2.23228692
btc,2020-11-11T00:00:00.000000000Z,2.28563276
btc,2020-11-12T00:00:00.000000000Z,2.35643005
btc,2020-11-13T00:00:00.000000000Z,2.35455292
btc,2020-11-14T00:00:00.000000000Z,2.317866766319
btc,2020-11-15T00:00:00.000000000Z,2.29883051
btc,2020-11-16T00:00:00.000000000Z,2.39979607
btc,2020-11-17T00:00:00.000000000Z,2.51738625
btc,2020-11-18T00:00:00.000000000Z,2.51023261
btc,2020-11-19T00:00:00.000000000Z,2.504430386254
btc,2020-11-20T00:00:00.000000000Z,2.596127396527
btc,2020-11-21T00:00:00.000000000Z,2.589987418208
btc,2020-11-22T00:00:00.000000000Z,2.55377715
btc,2020-11-23T00:00:00.000000000Z,2.52775968
btc,2020-11-24T00:00:00.000000000Z,2.61774563
btc,2020-11-25T00:00:00.000000000Z,2.555478063978
btc,2020-11-26T00:00:00.000000000Z,2.326869284941
btc,2020-11-27T00:00:00.000000000Z,2.31953985
btc,2020-11-28T00:00:00.000000000Z,2.40313103
btc,2020-11-29T00:00:00.000000000Z,2.45853128
btc,2020-11-30T00:00:00.000000000Z,2.63721867
btc,2020-12-01T00:00:00.000000000Z,2.51290662
btc,2020-12-02T00:00:00.000000000Z,2.55197705
btc,2020-12-03T00:00:00.000000000Z,2.57495934
btc,2020-12-04T00:00:00.000000000Z,2.47230116
btc,2020-12-05T00:00:00.000000000Z,2.51909742
btc,2020-12-06T00:00:00.000000000Z,2.54722977
btc,2020-12-07T00:00:00.000000000Z,2.51748691
btc,2020-12-08T00:00:00.000000000Z,2.40341294
btc,2020-12-09T00:00:00.000000000Z,2.422360712922
btc,2020-12-10T00:00:00.000000000Z,2.38235433
btc,2020-12-11T00:00:00.000000000Z,2.34803699
btc,2020-12-12T00:00:00.000000000Z,2.43833504
btc,2020-12-13T00:00:00.000000000Z,2.46411643
btc,2020-12-14T00:00:00.000000000Z,2.474236613553
btc,2020-12-15T00:00:00.000000000Z,2.48407194
btc,2020-12-16T00:00:00.000000000Z,2.70395115
btc,2020-12-17T00:00:00.000000000Z,2.838980097189
btc,2020-12-18T00:00:00.000000000Z,2.82221791
btc,2020-12-19T00:00:00.000000000Z,2.906877174893
btc,2020-12-20T00:00:00.000000000Z,2.850832494921
btc,2020-12-21T00:00:00.000000000Z,2.76690892
btc,2020-12-22T00:00:00.000000000Z,2.831513764707
btc,2020-12-23T00:00:00.000000000Z,2.75180066
btc,2020-12-24T00:00:00.000000000Z,2.77320466
btc,2020-12-25T00:00:00.000000000Z,2.87742129
btc,2020-12-26T00:00:00.000000000Z,3.06732801
btc,2020-12-27T00:00:00.000000000Z,3.033869719213
btc,2020-12-28T00:00:00.000000000Z,3.03336124
btc,2020-12-29T00:00:00.000000000Z,3.00690895
btc,2020-12-30T00:00:00.000000000Z,3.14848763
btc,2020-12-31T00:00:00.000000000Z,3.140996404211
btc,2021-01-01T00:00:00.000000000Z,3.145922773591
btc,2021-01-02T00:00:00.000000000Z,3.36183826
btc,2021-01-03T00:00:00.000000000Z,3.43360474
btc,2021-01-04T00:00:00.000000000Z,3.2392637
btc,2021-01-05T00:00:00.000000000Z,3.40781574
btc,2021-01-06T00:00:00.000000000Z,3.60095708
btc,2021-01-07T00:00:00.000000000Z,3.742047073313
btc,2021-01-08T00:00:00.000000000Z,3.78863874
btc,2021-01-09T00:00:00.000000000Z,3.6883279
btc,2021-01-10T00:00:00.000000000Z,3.47615243
btc,2021-01-11T00:00:00.000000000Z,3.17723254
btc,2021-01-12T00:00:00.000000000Z,3.024579234512
btc,2021-01-13T00:00:00.000000000Z,3.31893271605
btc,2021-01-14T00:00:00.000000000Z,3.43968572
btc,2021-01-15T00:00:00.000000000Z,3.21691863
btc,2021-01-16T00:00:00.000000000Z,3.16002808
btc,2021-01-17T00:00:00.000000000Z,3.14208979
btc,2021-01-18T00:00:00.000000000Z,3.16789734
btc,2021-01-19T00:00:00.000000000Z,3.12779915
btc,2021-01-20T00:00:00.000000000Z,3.05640832
btc,2021-01-21T00:00:00.000000000Z,2.671999724485
btc,2021-01-22T00:00:00.000000000Z,2.83570647
btc,2021-01-23T00:00:00.000000000Z,2.75080418
btc,2021-01-24T00:00:00.000000000Z,2.763770318383
btc,2021-01-25T00:00:00.000000000Z,2.777191691556
btc,2021-01-26T00:00:00.000000000Z,2.79160837
btc,2021-01-27T00:00:00.000000000Z,2.58416695
btc,2021-01-28T00:00:00.000000000Z,2.83537151
btc,2021-01-29T00:00:00.000000000Z,2.87127647
btc,2021-01-30T00:00:00.000000000Z,2.878188037248
btc,2021-01-31T00:00:00.000000000Z,2.77012967
btc,2021-02-01T00:00:00.000000000Z,2.798474060738
btc,2021-02-02T00:00:00.000000000Z,2.95247741
btc,2021-02-03T00:00:00.000000000Z,3.10161426
btc,2021-02-04T00:00:00.000000000Z,3.046232040351
btc,2021-02-05T00:00:00.000000000Z,3.09428668
btc,2021-02-06T00:00:00.000000000Z,3.18428793
btc,2021-02-07T00:00:00.000000000Z,3.141200247585
btc,2021-02-08T00:00:00.000000000Z,3.65741696
btc,2021-02-09T00:00:00.000000000Z,3.61855022
btc,2021-02-10T00:00:00.000000000Z,3.46683384
btc,2021-02-11T00:00:00.000000000Z,3.64585169
btc,2021-02-12T00:00:00.000000000Z,3.57975153
btc,2021-02-13T00:00:00.000000000Z,3.54773666
btc,2021-02-14T00:00:00.000000000Z,3.65475277
btc,2021-02-15T00:00:00.000000000Z,3.56148121
btc,2021-02-16T00:00:00.000000000Z,3.6125173
btc,2021-02-17T00:00:00.000000000Z,3.79432537
btc,2021-02-18T00:00:00.000000000Z,3.70969063
btc,2021-02-19T00:00:00.000000000Z,3.90986635
btc,2021-02-20T00:00:00.000000000Z,3.87796973
btc,2021-02-21T00:00:00.000000000Z,3.95810037
btc,2021-02-22T00:00:00.000000000Z,3.68695731
btc,2021-02-23T00:00:00.000000000Z,3.28933195
btc,2021-02-24T00:00:00.000000000Z,3.32994398
btc,2021-02-25T00:00:00.000000000Z,3.17682646
btc,2021-02-26T00:00:00.000000000Z,3.06572143
btc,2021-02-27T00:00:00.000000000Z,3.04478896
btc,2021-02-28T00:00:00.000000000Z,3.00886446
btc,2021-03-01T00:00:00.000000000Z,3.269931
btc,2021-03-02T00:00:00.000000000Z,3.17061495
btc,2021-03-03T00:00:00.000000000Z,3.3135168
btc,2021-03-04T00:00:00.000000000Z,3.161905493951
btc,2021-03-05T00:00:00.000000000Z,3.17106851
btc,2021-03-06T00:00:00.000000000Z,3.175929809802
btc,2021-03-07T00:00:00.000000000Z,3.30549961
btc,2021-03-08T00:00:00.000000000Z,3.35002291
btc,2021-03-09T00:00:00.000000000Z,3.49855563203
btc,2021-03-10T00:00:00.000000000Z,3.56293331
btc,2021-03-11T00:00:00.000000000Z,3.63177042
btc,2021-03-12T00:00:00.000000000Z,3.570586382096
btc,2021-03-13T00:00:00.000000000Z,3.78957634
btc,2021-03-14T00:00:00.000000000Z,3.68484058
btc,2021-03-15T00:00:00.000000000Z,3.43735753
btc,2021-03-16T00:00:00.000000000Z,3.44231318
btc,2021-03-17T00:00:00.000000000Z,3.55383882
btc,2021-03-18T00:00:00.000000000Z,3.48651656
btc,2021-03-19T00:00:00.000000000Z,3.50341884
btc,2021-03-20T00:00:00.000000000Z,3.49731896
btc,2021-03-21T00:00:00.000000000Z,3.440164039174
btc,2021-03-22T00:00:00.000000000Z,3.25092326
btc,2021-03-23T00:00:00.000000000Z,3.23614304
btc,2021-03-24T00:00:00.000000000Z,3.11041886
btc,2021-03-25T00:00:00.000000000Z,3.03612207
btc,2021-03-26T00:00:00.000000000Z,3.20883079
btc,2021-03-27T00:00:00.000000000Z,3.26897077
btc,2021-03-28T00:00:00.000000000Z,3.24472988
btc,2021-03-29T00:00:00.000000000Z,3.33795673
btc,2021-03-30T00:00:00.000000000Z,3.38330063
btc,2021-03-31T00:00:00.000000000Z,3.375535019449
btc,2021-04-01T00:00:00.000000000Z,3.35598363
btc,2021-04-02T00:00:00.000000000Z,3.35413045
btc,2021-04-03T00:00:00.000000000Z,3.25187507
btc,2021-04-04T00:00:00.000000000Z,3.298301283114
btc,2021-04-05T00:00:00.000000000Z,3.32023402
btc,2021-04-06T00:00:00.000000000Z,3.22914317
